Wall time,Step,Value
1589473743.219453,43,0.0
1589473891.878994,95,0.0
1589473917.177364,168,0.0
1589473938.692723,230,0.0
1589473940.405691,235,0.0
1589473953.754202,274,0.0
1589473965.804989,309,0.0
1589473966.577317,311,0.0
1589473969.372423,319,0.0
1589474023.467466,475,0.0
1589474044.669469,537,0.0
1589474093.655961,580,0.0
1589474096.227079,587,0.0
1589474112.902546,635,0.5
1589474117.606444,648,0.0
1589474140.91369,715,0.0
1589474173.38702,809,0.0
1589474245.665976,1015,0.25
1589474263.48996,1067,0.0
1589474384.348057,1317,0.0
1589474390.075602,1334,0.0
1589474391.467067,1338,0.0
1589474408.086729,1386,0.0
1589474410.501253,1393,0.5
1589474425.636684,1437,0.0
1589474547.277909,1692,0.0
1589474561.734827,1735,0.0
1589474562.819438,1738,0.0
1589474610.604975,1878,0.0
1589474624.378931,1918,0.0
1589474666.132949,2037,1.0
1589474687.003629,2097,0.5
1589474755.428013,2200,0.0
1589474776.890201,2263,0.0
1589474792.095031,2308,0.0
1589474819.922619,2390,1.0
1589474836.155705,2437,0.0
1589474853.036198,2486,0.0
1589474853.330336,2487,0.0
1589474857.534744,2499,0.0
1589474869.106811,2533,0.0
1589474956.215822,2686,0.0
1589474975.036606,2741,1.0
1589475078.262704,3039,0.0
1589475177.084666,3231,1.0
1589475182.64719,3247,1.0
1589475202.852103,3306,0.0
1589475310.745384,3619,1.0
1589475311.508764,3621,0.3333333432674408
1589475328.555378,3671,0.0
1589475386.569123,3742,0.0
1589475411.331185,3815,0.0
1589475413.758742,3822,0.0
1589475450.434867,3929,0.0
1589475460.115412,3957,0.0
1589475488.831568,4037,0.5
1589475548.418841,4197,0.0
1589475629.16943,4318,0.6666666865348816
1589475661.735886,4401,0.5
1589475695.302558,4493,0.0
1589475701.127619,4510,0.0
1589475755.593063,4669,0.0
1589475758.466101,4677,0.0
1589475830.936036,4789,0.5
1589475894.09253,4972,0.3333333432674408
1589475941.316747,5107,1.0
1589475950.993198,5135,0.0
1589476055.960662,5346,0.0
1589476060.771121,5360,0.0
1589476126.638993,5550,0.5
1589476171.663052,5680,0.0
1589476187.204365,5724,0.0
1589476216.808056,5809,0.0
1589476270.583101,5865,1.0
1589476273.025109,5872,0.5
1589476285.443,5908,0.0
1589476313.78733,5991,0.0
1589476386.191527,6201,0.0
1589476392.714859,6220,0.6666666865348816
1589476416.559683,6290,1.0
1589476548.115629,6575,0.0
1589476558.118744,6604,0.0
1589476591.244112,6700,0.5
1589476595.439238,6712,0.0
1589476644.245137,6855,1.0
1589476716.343007,6967,0.0
1589476768.11614,7115,0.0
1589476782.235746,7156,0.0
1589476860.475005,7383,0.5
1589476921.104866,7461,0.6666666865348816
1589476922.149406,7464,1.0
1589476938.526039,7512,1.0
1589477033.635941,7789,0.0
1589477037.197303,7799,0.6666666865348816
1589477049.031293,7834,0.0
1589477136.065405,7992,0.0
1589477162.47399,8067,0.3333333432674408
1589477201.550822,8181,0.6666666865348816
1589477215.644634,8222,0.5
