Wall time,Step,Value
1589901136.548625,43,0.0
1589901307.925163,168,0.0
1589901341.412217,230,0.0
1589901344.102095,235,0.0
1589901559.694423,475,0.0
1589901592.837024,537,0.0
1589901615.526,580,0.0
1589901619.142263,587,0.0
1589901644.766577,635,0.0
1589901651.451567,648,0.0
1589901687.216804,715,0.0
1589901773.874467,809,0.0
1589901883.573308,1015,0.0
1589902088.115514,1334,0.0
1589902115.65716,1386,0.0
1589902119.260894,1393,0.0
1589902142.809607,1437,0.0
1589902312.975232,1692,0.0
1589902335.678905,1735,0.0
1589902337.288855,1738,0.0
1589902411.45984,1878,0.0
1589902432.694016,1918,0.0
1589902532.063941,2037,0.0
1589902618.311164,2200,0.0
1589902675.728738,2308,0.0
1589902753.695617,2390,0.0
1589902804.691907,2486,0.0
1589902805.226618,2487,0.0
1589902910.692806,2686,0.0
1589903134.605359,3039,0.0
1589903271.043612,3231,0.0
1589903279.590854,3247,0.0
1589903311.096668,3306,0.0
1589903512.385298,3619,0.0
1589903513.451983,3621,0.0
1589903540.147528,3671,0.0
1589903577.516186,3742,0.0
1589903616.106084,3815,0.0
1589903619.844097,3822,0.0
1589903725.777278,3957,0.0
1589903916.939339,4318,0.0
1589903997.45222,4401,0.0
1589904046.482139,4493,0.0
1589904055.554227,4510,0.0
1589904144.396661,4677,0.0
1589904238.373991,4789,0.0
1589904335.164088,4972,0.0
1589904457.139112,5135,0.0
1589904569.148035,5346,0.0
1589904576.492117,5360,0.0
1589904804.592645,5724,0.0
1589904879.740695,5865,0.0
1589904939.483296,5908,0.0
1589904983.702674,5991,0.0
1589905095.593251,6201,0.0
1589905105.484587,6220,0.0
1589905330.035339,6575,0.0
1589905433.293397,6700,0.0
1589905439.696367,6712,0.0
1589905515.256212,6855,0.0
1589905574.666792,6967,0.0
1589905711.599598,7156,0.0
1589905832.4247,7383,0.0
1589905909.163428,7461,0.0
1589905910.76767,7464,0.0
1589905936.256959,7512,0.0
1589906088.127283,7799,0.0
1589906106.285008,7834,0.0
1589906225.283964,7992,0.0
1589906265.293415,8067,0.0
1589906325.930585,8181,0.0
1589906383.954209,8222,0.0
1589906459.418343,8364,0.0
1589906530.872162,8499,0.0
1589906536.207196,8509,0.0
1589906585.757357,8602,0.0
1589906768.555238,8879,0.0
1589906799.001173,8936,0.0
1589906829.844615,8994,0.0
1589907005.05834,9261,0.0
1589907151.313539,9469,0.0
1589907196.939476,9555,0.0
1589907203.872924,9568,0.0
1589907273.608528,9699,0.0
1589907418.640994,9908,0.0
1589907649.477391,10277,0.0
1589907714.434631,10400,0.0
1589907756.670398,10480,0.0
1589907779.616724,10523,0.0
1589907858.526368,10608,0.0
1589907949.700111,10781,0.0
1589908014.732517,10903,0.0
1589908016.336645,10906,0.0
1589908083.822501,10967,0.0
1589908112.74396,11021,0.0
1589908156.428666,11103,0.0
1589908432.120676,11533,0.0
1589908450.35743,11567,0.0
1589908513.456118,11686,0.0
1589908599.744385,11760,0.0
1589908710.910751,11970,0.0
1589908713.593952,11975,0.0
1589908862.736488,12165,0.0
1589908929.245017,12291,0.0
1589909288.498694,12878,0.0
1589909419.929892,13035,0.0
1589909434.112756,13062,0.0
1589909741.032738,13547,0.0
1589909767.794852,13598,0.0
1589909780.108287,13621,0.0
1589909928.768197,13811,0.0
1589910195.174813,14222,0.0
1589910233.7332,14295,0.0
1589910257.051458,14339,0.0
1589910315.351308,14448,0.0
1589910464.642204,14639,0.0
1589910480.727777,14669,0.0
1589910539.79177,14780,0.0
1589910637.632361,14874,0.0
1589911002.280669,15474,0.0
1589911020.360877,15508,0.0
1589911194.313682,15741,0.0
1589911207.03053,15765,0.0
1589911442.21724,16117,0.0
1589911513.13789,16250,0.0
1589911551.396979,16322,0.0
1589911860.556364,16810,0.0
1589911933.245039,16858,0.0
1589912044.119395,17067,0.0
1589912060.584434,17098,0.0
1589912224.90033,17318,0.0
1589912236.668044,17340,0.3333333432674408
1589912345.122998,17544,0.0
1589912352.621164,17558,0.0
1589912974.077306,18452,0.0
1589913374.790239,19117,0.0
1589913450.123515,19170,0.0
1589913690.158518,19532,0.0
1589913748.463391,19641,0.0
1589913755.831587,19655,0.20000000298023224
1589913796.81889,19732,0.0
1589913858.079759,19847,0.0
1589913986.17847,19996,0.0
1589914017.355798,20054,0.0
1589914022.18598,20063,0.0
1589914062.92935,20139,0.0
1589914119.329207,20245,0.0
1589914123.622276,20253,0.1666666716337204
1589914210.136014,20324,0.0
1589914272.577155,20441,0.0
1589914325.509159,20540,0.0
1589914326.045998,20541,0.3333333432674408
1589914346.140243,20579,0.0
1589914499.622087,20780,0.20000000298023224
1589914501.233673,20783,0.4000000059604645
1589914540.039583,20856,0.0
1589914706.807373,21081,0.0
1589914740.962928,21145,0.0
1589914787.553306,21233,0.0
1589914833.87717,21320,0.25
1589914991.480583,21524,0.0
1589915212.609063,21849,0.0
1589915471.981605,22246,0.20000000298023224
1589915517.251833,22331,0.0
1589915532.120099,22359,0.0
1589915592.48742,22473,0.0
1589916039.013844,23139,0.0
1589916044.217693,23149,0.25
1589916067.206069,23193,0.25
1589916080.978986,23219,0.3333333432674408
1589916117.398897,23287,0.0
1589916157.450669,23362,0.0
1589916240.213155,23428,0.0
1589916300.208057,23541,0.0
1589916369.152766,23671,0.0
1589916375.045439,23682,0.0
1589916385.772074,23702,0.0
1589916561.325423,23939,0.0
1589916672.803483,24148,0.0
1589916791.935681,24283,0.3333333432674408
1589916793.009309,24285,0.0
1589916812.967985,24323,0.2857142984867096
1589916825.159632,24346,0.25
1589917020.187538,24622,0.0
1589917072.273736,24720,0.0
1589917076.422808,24728,0.25
1589917168.498832,24902,0.0
1589917186.048817,24935,0.0
1589917271.359464,25009,1.0
1589917400.941854,25254,0.0
1589917443.160203,25333,0.0
1589917522.071347,25392,0.0
1589917792.571974,25813,0.375
1589917810.899315,25848,0.0
1589917850.24787,25922,0.5
1589917927.451077,26067,0.20000000298023224
1589917974.724822,26156,0.0
1589918101.284511,26304,0.0
1589918190.240257,26471,0.0
1589918412.738306,26798,0.3333333432674408
1589918413.276596,26799,0.25
1589918429.603215,26830,0.1666666716337204
1589918641.797804,27143,0.0
1589918648.219942,27155,0.20000000298023224
1589918650.359553,27159,0.4000000059604645
