Wall time,Step,Value
1589749315.538805,43,0.0
1589749475.737019,168,0.0
1589749493.695452,230,0.0
1589749564.646489,475,0.0
1589749582.705703,537,0.0
1589749631.570128,580,0.0
1589749633.629709,587,0.25
1589749651.183093,648,0.0
1589749670.666108,715,0.0
1589749698.033128,809,0.5
1589749758.529794,1015,0.0
1589749887.44876,1334,0.5
1589749902.506819,1386,0.5
1589749917.3078,1437,0.25
1589750040.916329,1735,0.0
1589750041.792305,1738,0.5
1589750082.523455,1878,0.5
1589750244.060044,2308,0.25
1589750267.685263,2390,1.0
1589750295.335026,2486,0.3333333432674408
1589750295.625709,2487,1.0
1589750353.070794,2686,0.5
1589750549.189009,3231,0.3333333432674408
1589750553.795968,3247,0.0
1589750571.004724,3306,0.5
1589750696.905488,3619,1.0
1589750697.490197,3621,0.5
1589750832.24333,3957,0.0
1589750937.050027,4318,0.0
1589750960.920446,4401,0.0
1589750987.248526,4493,0.0
1589750992.091295,4510,0.5
1589751162.325434,4972,0.3333333432674408
1589751247.879837,5135,0.6666666865348816
1589751308.5552,5346,0.3333333432674408
1589751454.429447,5724,1.0
1589751507.633036,5908,0.5
1589751531.595506,5991,1.0
1589751593.033719,6201,0.5
1589751775.169421,6700,1.0
1589751778.686847,6712,0.5
1589751856.502376,6855,0.6666666865348816
1589751888.675217,6967,1.0
1589751943.871953,7156,1.0
1589752069.306615,7461,0.6666666865348816
1589752070.185799,7464,0.75
1589752166.392314,7799,0.6666666865348816
1589752176.572839,7834,0.6666666865348816
1589752281.807647,8067,0.5
1589752314.606593,8181,1.0
1589752326.593621,8222,1.0
1589752442.441294,8499,1.0
1589752445.286721,8509,0.6666666865348816
1589752552.280737,8879,0.3333333432674408
1589752568.849077,8936,0.0
1589752700.998312,9261,0.5
1589752760.974843,9469,0.0
1589752823.849252,9555,0.5
1589752865.549257,9699,1.0
1589753105.906112,10400,0.5
1589753128.952854,10480,0.5
1589753141.456752,10523,1.0
1589753290.512009,10906,0.5
1589753308.246861,10967,0.5
1589753324.465436,11021,0.0
1589753509.581106,11533,1.0
1589753519.392984,11567,1.0
1589753553.791308,11686,0.5
1589753673.193674,11970,0.6666666865348816
1589753674.650266,11975,0.75
1589753730.340398,12165,0.5
1589753766.468309,12291,0.6666666865348816
1589753973.0241,12878,0.0
1589754055.129541,13035,0.3333333432674408
1589754062.869795,13062,0.3333333432674408
1589754256.779886,13598,1.0
1589754263.382647,13621,1.0
1589754495.999754,14295,0.6666666865348816
1589754640.834116,14669,0.3333333432674408
1589754672.681326,14780,0.5
1589754699.824907,14874,0.0
1589754910.266731,15474,0.0
1589755030.788656,15765,0.5
1589755132.863588,16117,1.0
1589755420.509739,16858,0.3333333432674408
1589755481.346785,17067,1.0
1589755490.137373,17098,0.3333333432674408
1589755553.685795,17318,0.75
1589755560.037049,17340,1.0
1589755655.417119,17544,1.0
1589755659.435854,17558,0.75
1589755956.295331,18452,1.0
1589756238.352375,19170,0.5
1589756342.633628,19532,1.0
1589756373.899172,19641,0.0
1589756437.158089,19732,0.0
1589756513.162485,19996,0.6666666865348816
1589756530.672719,20054,0.0
1589756533.237239,20063,1.0
1589756622.189955,20245,0.6666666865348816
1589756624.525648,20253,0.25
1589756645.086069,20324,0.0
1589756678.830124,20441,0.5
1589756707.221622,20540,0.0
1589756718.551984,20579,0.6666666865348816
1589756814.338924,20780,0.5
1589756815.212905,20783,1.0
1589756836.457301,20856,0.0
1589756901.797338,21081,0.6666666865348816
1589756920.298482,21145,1.0
1589756945.952396,21233,1.0
1589757008.634516,21320,1.0
1589757161.153899,21849,0.3333333432674408
1589757312.481271,22246,0.5
1589757337.095922,22331,0.0
1589757345.150362,22359,0.3333333432674408
1589757645.969572,23139,0.6666666865348816
1589757648.826137,23149,1.0
1589757661.541249,23193,1.0
1589757688.819147,23287,1.0
1589757710.556666,23362,1.0
1589757729.748246,23428,0.6666666865348816
1589757762.648698,23541,0.0
1589757838.781497,23671,1.0
1589757847.810694,23702,1.0
1589757977.21049,24148,1.0
1589758053.335389,24283,0.6666666865348816
1589758053.918274,24285,1.0
1589758064.826389,24323,0.6666666865348816
1589758151.198427,24622,1.0
1589758219.035697,24728,0.0
1589758279.186027,24935,0.3333333432674408
1589758371.82324,25254,0.5
1589758449.110412,25392,0.6666666865348816
1589758570.920464,25813,0.6666666865348816
1589758618.886955,25848,1.0
1589758640.201383,25922,1.0
1589758750.95814,26304,0.75
1589758930.880316,26798,0.5
1589758931.171513,26799,0.5
1589759071.804463,27155,1.0
1589759173.233924,27506,1.0
1589759238.651458,27604,0.25
1589759248.845198,27639,1.0
1589759302.612213,27826,1.0
1589759329.074758,27917,0.0
1589759517.404933,28439,1.0
1589759547.57551,28544,1.0
1589759708.151943,28971,0.6666666865348816
1589759715.75488,28997,0.5
1589759735.477638,29063,1.0
1589759813.923727,29202,0.5
1589759831.859024,29264,0.0
1589759892.115059,29472,0.6666666865348816
1589759932.444837,29612,0.6666666865348816
1589760033.151655,29830,1.0
1589760084.996906,30006,0.0
1589760092.399362,30032,0.3333333432674408
1589760133.580733,30175,1.0
1589760214.423607,30328,0.0
1589760255.766638,30471,1.0
1589760296.877724,30613,0.6666666865348816
1589760323.977574,30707,0.6666666865348816
1589760328.08774,30721,1.0
1589760564.652419,31407,1.0
1589760612.638035,31444,0.5
1589760738.678883,31881,0.3333333432674408
1589760755.06345,31937,0.75
1589760871.662845,32208,0.5
1589760937.748633,32436,0.5
1589760968.537707,32543,1.0
1589761038.190316,32658,1.0
1589761068.511867,32763,1.0
1589761106.692132,32895,1.0
1589761109.030973,32903,0.0
1589761148.104392,33035,0.6666666865348816
1589761227.590459,33182,0.75
1589761283.845279,33376,0.6666666865348816
1589761291.82045,33404,0.3333333432674408
1589761424.863771,33738,1.0
1589761428.304679,33750,1.0
1589761438.714121,33786,0.0
1589761454.477158,33840,1.0
1589761465.14761,33877,1.0
1589761475.750662,33914,1.0
1589761512.108696,34037,0.5
1589761645.104504,34363,1.0
1589761692.401542,34526,1.0
1589761713.728208,34600,1.0
1589761963.858712,35334,0.0
1589761970.014521,35355,1.0
1589762044.447118,35484,1.0
1589762127.908879,35772,0.6666666865348816
1589762217.999978,35954,1.0
1589762242.916809,36038,1.0
1589762450.346317,36630,1.0
1589762459.057727,36660,1.0
1589762490.197561,36768,0.6666666865348816
1589762514.149282,36851,1.0
1589762653.538861,37203,0.6666666865348816
1589762736.070348,37490,0.5
1589762853.282191,37765,0.5
1589762885.930424,37877,0.75
1589763090.568466,38456,1.0
1589763167.242269,38721,0.5
1589763237.778738,38841,1.0
1589763278.507404,38982,1.0
1589763407.320599,39297,0.0
1589763524.315863,39703,0.0
1589763621.369663,39910,0.75
1589763654.018129,40021,1.0
1589763733.627913,40297,0.0
1589763829.957929,40501,0.0
1589763878.133302,40668,0.6666666865348816
1589763893.590393,40721,1.0
1589763914.611768,40794,0.3333333432674408
1589764023.927343,41041,1.0
1589764090.860078,41272,1.0
1589764111.052138,41342,1.0
1589764205.124297,41540,0.5
1589764414.551346,42135,1.0
1589764505.866664,42451,0.6666666865348816
1589764511.164121,42469,1.0
1589764609.854152,42679,0.6666666865348816
1589764889.943864,43519,1.0
1589764924.718549,43640,0.6666666865348816
1589764945.557775,43712,1.0
1589764953.464316,43739,0.6666666865348816
1589764954.633448,43743,1.0
1589764972.746774,43806,1.0
1589765064.979503,43994,0.3333333432674408
1589765088.974368,44074,0.5
1589765125.799807,44201,0.6666666865348816
1589765127.85096,44208,0.6666666865348816
1589765140.46601,44252,0.5
1589765155.765467,44305,1.0
1589765341.291105,44817,1.0
1589765421.323713,44965,1.0
1589765540.063603,45373,1.0
1589765579.374118,45508,1.0
1589765660.771438,45659,1.0
1589765889.050433,46319,1.0
1589765893.658745,46335,1.0
1589765916.583167,46414,0.5
1589766248.30975,47302,1.0
1589766345.971598,47639,0.5
1589766365.523832,47706,1.0
1589766376.855755,47745,1.0
1589766453.902271,47883,0.6666666865348816
1589766472.607787,47948,0.5
