Wall time,Step,Value
1589376154.656055,43,1.4332484006881714
1589376302.319713,95,4.543181419372559
1589376323.871232,168,1.2021267414093018
1589376342.1013,230,3.2858200073242188
1589376343.580999,235,2.9831056594848633
1589376355.071505,274,4.348623275756836
1589376365.323196,309,5.690722942352295
1589376365.912368,311,3.8541548252105713
1589376368.204787,319,2.940587043762207
1589376413.864978,475,1.7581454515457153
1589376431.92339,537,3.9906396865844727
1589376477.257963,580,1.832672119140625
1589376479.320236,587,2.788485050201416
1589376493.252851,635,1.8833097219467163
1589376497.08906,648,2.073385715484619
1589376516.735386,715,1.2513880729675293
1589376544.111098,809,2.4735302925109863
1589376605.264568,1015,2.8375771045684814
1589376620.293537,1067,2.3835558891296387
1589376726.697162,1317,2.7244839668273926
1589376731.618124,1334,1.0015554428100586
1589376732.797585,1338,4.373872756958008
1589376746.835156,1386,1.0640649795532227
1589376748.890928,1393,1.527632474899292
1589376761.843528,1437,0.7071184515953064
1589376869.111183,1692,2.3650262355804443
1589376881.598181,1735,1.7363640069961548
1589376882.479641,1738,3.396697759628296
1589376923.083289,1878,2.4086556434631348
1589376934.788041,1918,2.1875643730163574
1589376970.013965,2037,0.4923322796821594
1589376987.710353,2097,2.2439162731170654
1589377050.519958,2200,1.785236120223999
1589377068.962165,2263,3.045203447341919
1589377081.933332,2308,2.597001791000366
1589377105.923611,2390,0.9605741500854492
1589377119.63233,2437,2.112558364868164
1589377134.116338,2486,3.328989028930664
1589377134.413351,2487,1.8351237773895264
1589377137.87533,2499,2.655045509338379
1589377147.740999,2533,2.5028316974639893
1589377225.767046,2686,3.1251068115234375
1589377241.727901,2741,1.9751362800598145
1589377329.792988,3039,2.516080617904663
1589377418.67942,3231,0.7031804323196411
1589377423.38355,3247,1.1866028308868408
1589377440.445166,3306,1.7573022842407227
1589377532.136396,3619,0.7794690132141113
1589377532.726758,3621,2.116969347000122
1589377547.33854,3671,2.866766929626465
1589377602.225823,3742,1.6172833442687988
1589377623.431854,3815,0.646345317363739
1589377625.510792,3822,2.432861328125
1589377656.925894,3929,2.836719512939453
1589377665.073341,3957,3.2093491554260254
1589377689.333362,4037,2.1111795902252197
1589377736.326906,4197,2.1805520057678223
1589377806.523526,4318,2.623845100402832
1589377830.404768,4401,1.7224897146224976
1589377857.440652,4493,1.032726764678955
1589377862.481943,4510,0.6249533891677856
1589377908.988422,4669,1.6630947589874268
1589377911.361691,4677,2.2950730323791504
1589377979.573136,4789,3.7806596755981445
1589378033.244001,4972,2.686223030090332
1589378073.427234,5107,1.2147929668426514
1589378081.638407,5135,4.028197765350342
1589378177.672846,5346,1.5895280838012695
1589378181.82005,5360,2.497708559036255
1589378237.685737,5550,2.511728525161743
1589378275.970802,5680,3.3604702949523926
1589378289.011325,5724,3.5287024974823
1589378313.984648,5809,2.0801844596862793
1589378365.431443,5865,0.8538192510604858
1589378367.527841,5872,1.5484880208969116
1589378378.053181,5908,0.6640238165855408
1589378402.373064,5991,1.8565499782562256
1589378464.265479,6201,1.39220130443573
1589378469.756039,6220,1.4012610912322998
1589378490.09427,6290,0.7601838111877441
1589378606.96045,6575,2.092073917388916
1589378615.327949,6604,2.337691307067871
1589378643.537988,6700,2.0313658714294434
1589378647.077588,6712,3.688730239868164
1589378688.711719,6855,0.7875749468803406
1589378754.637749,6967,2.232365369796753
1589378798.391591,7115,0.9827331304550171
1589378810.389165,7156,0.5624604225158691
1589378876.23639,7383,1.8196895122528076
1589378932.2362,7461,0.4403393566608429
1589378933.117934,7464,0.8086938858032227
1589378947.018891,7512,1.3469281196594238
1589379027.983008,7789,1.9913395643234253
1589379030.925535,7799,2.037222385406494
1589379041.154336,7834,1.2229641675949097
1589379119.367602,7992,1.5085867643356323
1589379142.120783,8067,2.008988857269287
1589379175.539285,8181,3.187452793121338
1589379187.483317,8222,2.545250177383423
1589379228.585208,8364,1.9934450387954712
1589379232.697405,8378,2.4390463829040527
1589379301.573784,8499,4.258385181427002
1589379304.515088,8509,1.8439686298370361
1589379331.609739,8602,2.2273812294006348
1589379412.295803,8879,1.4995989799499512
1589379426.767976,8929,2.290663242340088
1589379428.823144,8936,0.5577989816665649
1589379480.227338,8994,0.9600790143013
1589379558.838776,9261,2.1135082244873047
1589379619.59326,9469,1.8099355697631836
1589379678.457858,9555,3.742593765258789
1589379682.282155,9568,1.5018163919448853
1589379715.263188,9681,1.6439297199249268
1589379720.480389,9699,3.139512538909912
1589379762.681977,9844,2.540825605392456
1589379781.21181,9908,2.4255123138427734
1589379923.109274,10277,1.717116355895996
1589379925.166393,10284,2.552100658416748
1589379958.745313,10400,4.3215742111206055
1589379982.130238,10480,2.245506763458252
1589379994.606668,10523,3.1236424446105957
1589380052.929448,10608,1.98941969871521
1589380096.685469,10758,1.783287763595581
1589380096.977828,10759,3.217864513397217
1589380103.441985,10781,3.594971179962158
1589380123.920998,10851,3.322628974914551
1589380139.068637,10903,1.2218472957611084
1589380139.951477,10906,3.3160314559936523
1589380157.776226,10967,3.1218068599700928
1589380160.143028,10975,2.445119619369507
1589380174.384832,11021,2.3053059577941895
1589380231.668455,11103,1.9318912029266357
1589380324.429608,11420,2.368297815322876
1589380339.995402,11473,1.2560378313064575
1589380345.876022,11493,2.823906421661377
1589380357.450236,11533,0.9722910523414612
1589380367.278258,11567,1.519591212272644
1589380435.578051,11686,1.8281794786453247
1589380457.028164,11760,2.039729595184326
1589380517.798723,11970,5.467604637145996
1589380519.193166,11975,2.7070398330688477
1589380567.806439,12139,1.3292655944824219
1589380608.573155,12165,3.2538676261901855
1589380645.08367,12291,2.065791606903076
1589380800.602063,12672,1.6953246593475342
1589380860.674441,12878,2.0116994380950928
1589380878.872699,12940,3.5514278411865234
1589380907.545127,13035,2.673253059387207
1589380915.410357,13062,2.5828776359558105
1589380925.090938,13095,1.7148281335830688
1589380929.458216,13110,2.156949996948242
1589381049.726935,13403,1.4329817295074463
1589381091.737844,13547,1.162814974784851
1589381106.609923,13598,3.892509937286377
1589381113.331143,13621,1.78908371925354
1589381203.66285,13811,0.7178516983985901
1589381225.381801,13885,1.4919708967208862
1589381283.183101,14081,4.110232830047607
1589381324.187921,14222,3.3175406455993652
1589381379.76605,14295,3.0603444576263428
1589381387.361595,14321,3.3482847213745117
1589381392.676357,14339,3.43125057220459
1589381410.015026,14398,2.773582935333252
1589381424.691263,14448,2.5809266567230225
1589381478.994019,14633,2.9486608505249023
1589381480.692562,14639,1.424569845199585
1589381489.399736,14669,0.8379156589508057
1589381494.955588,14688,3.0258541107177734
1589381568.735201,14780,2.7056212425231934
1589381577.572067,14810,2.351595878601074
1589381596.194336,14874,2.450657844543457
1589381601.807955,14893,0.7664672136306763
1589381660.588804,15091,1.6623179912567139
1589381763.966387,15325,7.792462348937988
1589381807.392909,15474,7.837968349456787
1589381807.980101,15476,7.75865364074707
1589381817.293268,15508,7.797272682189941
1589381885.089838,15741,7.804030895233154
1589381892.075851,15765,7.807409286499023
1589382042.011788,16117,7.793216705322266
1589382080.945556,16250,7.7931952476501465
1589382102.023061,16322,7.816883563995361
1589382262.929243,16698,7.819620609283447
1589382295.743781,16810,7.854102611541748
1589382309.782715,16858,7.789216995239258
1589382372.020983,16900,7.842180252075195
1589382421.826977,17067,7.858926773071289
1589382430.792067,17098,7.864476203918457
1589382487.953342,17293,7.7705912590026855
1589382495.291348,17318,7.789738655090332
1589382501.67378,17340,7.856881141662598
1589382614.60174,17544,7.769402980804443
1589382618.765866,17558,7.81867790222168
1589382627.296183,17587,7.787670135498047
1589382629.650978,17595,7.7711052894592285
1589382790.377065,17954,7.818729400634766
1589382810.183734,18019,7.8080339431762695
1589382823.88252,18066,7.804630756378174
1589382936.701941,18452,7.778730392456055
1589383137.391935,18959,7.830197811126709
1589383219.604529,19117,7.740128517150879
1589383235.20038,19170,7.820345878601074
1589383265.07337,19272,7.74850606918335
1589383374.593486,19532,7.7989821434021
1589383406.469562,19641,7.849058628082275
1589383410.599891,19655,7.752189636230469
1589383433.108172,19732,7.797923564910889
1589383466.646061,19847,7.752436637878418
1589383493.493686,19939,7.8206963539123535
1589383544.454027,19996,7.810326099395752
